subject_id,name_cn,name,score,total,year,company,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10
28533,宇宙兄弟,宇宙兄弟,8.1,1713,2012.0,A-1 Pictures,4,0,4,6,30,78,300,709,388,194
1948,奇诺之旅,キノの旅 -the Beautiful World-,8.1,5023,2003.0,,3,5,5,21,49,230,926,2152,1208,424
3627,回忆三部曲,MEMORIES,8.1,3902,1995.0,Studio 4℃,5,3,3,11,23,161,704,1772,954,266
12885,攻壳机动队 S.A.C. SSS 3D,攻殻機動隊 S.A.C. SOLID STATE SOCIETY 3D,8.1,1127,2011.0,,6,1,2,1,12,37,192,527,219,130
4608,降世神通：最后的气宗 第三季,Avatar:The Last Airbender Season 3,8.1,818,2007.0,,0,1,1,4,8,40,154,328,182,100
160209,你的名字。,君の名は。,8.1,31368,2016.0,,40,13,34,93,401,1659,6132,12850,6929,3217
772,福音战士新剧场版：序,ヱヴァンゲリヲン新劇場版:序,8.1,15095,2007.0,,31,9,14,24,113,642,2952,6860,2994,1456
1443,四叶游戏,クロスゲーム,8.1,1379,2009.0,"月島バッティングセンター（クロスゲーム製作委員会）,SynergySP",2,0,0,6,19,73,229,597,313,140
216372,剧场版 吹响吧！上低音号～誓言的终章～,劇場版 響け！ユーフォニアム～誓いのフィナーレ～,8.1,10173,2019.0,,11,3,12,11,59,358,1856,5074,2039,750
696,剑风传奇,剣風伝奇ベルセルク,8.1,2533,1997.0,OLM TEAM IGUCHI（表记为制作协力）,2,2,4,8,38,120,483,1037,584,255
4124,Heart Catch 光之美少女！,ハートキャッチプリキュア!,8.1,1299,2010.0,"朝日放送テレビ、アサツー ディ・ケイ、東映アニメーション,東映アニメーション",4,4,2,5,33,96,193,464,317,181
211089,剧场版 吹响吧！上低音号～想要传达的旋律～,劇場版 響け！ユーフォニアム～届けたいメロディ～,8.1,5113,2017.0,京都アニメーション,11,5,1,8,27,161,948,2594,918,440
3324,心灵游戏,マインド・ゲーム,8.1,2135,2004.0,"ビヨンド･カルタ,STUDIO 4℃",8,6,3,13,28,105,350,869,557,196
1267,王牌投手 振臂高挥,おおきく振りかぶって,8.1,2068,2007.0,,7,1,4,9,23,120,387,836,417,264
2921,相聚一刻,めぞん一刻,8.1,650,1986.0,キティ・フィルム、フジテレビ,2,3,2,6,16,34,113,206,165,103
1984,老人与海,The Old Man and the Sea,8.1,1058,1999.0,,2,1,3,4,12,34,187,476,245,94
844,人狼,人狼 JIN-ROH,8.1,2901,1999.0,,4,5,7,12,27,129,492,1281,767,177
101442,悠哉日常大王 Repeat,のんのんびより  りぴーと,8.0,7065,2015.0,SILVER LINK.,2,2,4,11,45,285,1377,3466,1289,584
127563,一拳超人,ワンパンマン,8.0,20038,2015.0,,16,10,19,28,176,750,3761,9797,4079,1402
85631,JOJO的奇妙冒险 星尘斗士,ジョジョの奇妙な冒険 スターダストクルセイダース,8.0,16238,2014.0,,18,5,16,43,124,615,3158,7814,3168,1277
116370,日本动画（人）博览会,日本アニメ（ーター）見本市,8.1,2254,2014.0,,2,2,3,6,30,79,390,1097,469,176
843,妄想代理人,妄想代理人,8.0,4521,2004.0,MADHOUSE,8,3,12,22,61,257,849,1760,1144,405
768,飞跃巅峰2！,トップをねらえ2!,8.0,4161,2004.0,"GAINAX,TOP2委員会（GAINAX・バンダイビジュアル・ビクターエンタテインメント・角川書店）",7,4,8,20,70,237,720,1700,1022,373
14879,小魔女DoReMi 童年秘密篇,おジャ魔女どれみナ・イ・ショ,8.2,309,2004.0,,5,1,0,2,9,23,45,75,74,75
290980,向山进发 Next Summit,ヤマノススメ Next Summit,8.0,3654,2022.0,エイトビット,2,2,4,6,38,161,702,1689,749,301
211269,探险活宝 第九季,Adventure Time season 9,8.4,135,2017.0,,2,3,1,1,2,3,13,31,41,38
7777,海绵宝宝 第一季,SpongeBob SquarePants (Season 1),8.0,2680,1999.0,,8,2,8,5,36,154,551,1054,518,344
289,寒蝉鸣泣之时,ひぐらしのなく頃に,8.0,14220,2006.0,,19,5,16,55,157,741,2710,6144,3263,1110
18624,回转企鹅罐,輪るピングドラム,8.0,11370,2011.0,Brain's Base,29,11,32,86,227,751,2104,4003,2905,1222
10379,装甲骑兵VOTOMS,装甲騎兵ボトムズ,8.1,572,1983.0,日本サンライズ,2,0,0,2,11,23,97,229,160,48
347887,擅长捉弄的高木同学 第三季,からかい上手の高木さん③,8.0,7498,2022.0,,11,7,13,18,68,353,1582,3312,1337,797
1606,凉宫春日的忧郁 2009,涼宮ハルヒの憂鬱,8.0,18501,2009.0,,63,29,48,100,239,934,3457,7773,4080,1778
891,续 夏目友人帐,続 夏目友人帳,8.0,7630,2009.0,NAS,10,2,2,8,64,321,1659,3512,1325,727
307,红猪,紅の豚,8.0,6345,1992.0,スタジオジブリ,6,1,9,24,59,323,1240,2850,1304,529
78405,悠哉日常大王,のんのんびより,8.0,10689,2013.0,SILVER LINK.,7,2,9,20,80,519,2181,4997,2001,873
246238,瑞克和莫蒂 第四季,Rick and Morty Season 4,8.0,3097,2019.0,,5,2,6,4,28,143,633,1376,644,256
1266,交响诗篇,交響詩篇エウレカセブン,8.0,3986,2005.0,,7,5,7,35,67,265,750,1461,986,403
148036,伤物语Ⅱ热血篇,傷物語Ⅱ熱血篇,8.0,7992,2016.0,SHAFT,5,2,5,14,39,272,1540,4263,1309,543
518425,凡人修仙传 第四季,凡人修仙传 第四季,8.0,994,2025.0,原力动画、万维猫动画,20,3,1,4,17,45,155,379,218,152
215618,剧场版 悠哉日常大王 Vacation,劇場版 のんのんびより ばけーしょん,8.0,4031,2018.0,SILVER LINK.,0,0,1,3,21,161,830,2053,651,311
3172,超时空要塞 可曾记得爱,超時空要塞マクロス 愛・おぼえていますか,8.0,2284,1984.0,ビックウエスト、タツノコプロ、毎日放送、小学館,3,2,7,11,24,119,449,959,516,194
909,龙与虎,とらドラ！,8.0,25722,2008.0,,47,32,47,143,387,1533,5127,10282,5684,2440
430699,金牌得主,メダリスト,8.0,10747,2025.0,,22,5,4,16,75,414,1979,5592,2010,630
428735,BanG Dream! It's MyGO!!!!!,BanG Dream! It's MyGO!!!!!,8.0,28546,2023.0,,495,156,114,224,481,1677,4795,9493,6963,4148
37063,百变之星 不死鸟传说 ～蕾拉・汉密尔顿物语～,カレイドスター Legend of phoenix 〜レイラ・ハミルトン物語〜,8.1,571,2006.0,GONZO,1,0,2,2,6,38,101,226,130,65
77480,银之匙 Silver Spoon 第二季,銀の匙 Silver Spoon 第2期,8.0,4159,2014.0,エゾノー祭実行委員会（Aniplex、フジテレビジョン、京楽産業ホールディングス、電通）,10,0,3,5,36,168,757,2118,816,246
3423,剧场版 空之境界 第七章 杀人考察（后）,劇場版 空の境界 第七章 殺人考察(後),8.0,9182,2009.0,ufotable,22,15,19,52,110,446,1807,4005,1915,791
259,夏目友人帐,夏目友人帳,8.0,11326,2008.0,NAS,10,4,10,24,154,640,2372,4959,2050,1103
23495,夏目友人帐 肆,夏目友人帳 肆,8.0,6333,2012.0,NAS,10,1,6,11,69,306,1425,2813,1041,651
8402,吊带袜天使,Panty & Stocking with Garterbelt,8.0,12952,2010.0,GAINAX,27,13,19,51,168,682,2571,5563,2873,985
100444,四月是你的谎言,四月は君の嘘,8.0,21409,2014.0,,46,16,35,123,322,1226,4372,8747,4479,2043
235128,JOJO的奇妙冒险 黄金之风,ジョジョの奇妙な冒険 黄金の風,8.0,14254,2018.0,,20,3,9,31,100,560,2932,7073,2629,897
389474,辉夜大小姐想让我告白-初吻不会结束- 电影,かぐや様は告らせたい-ファーストキッスは終わらない- 映画,8.0,6361,2022.0,,7,7,6,15,67,284,1212,3187,1096,480
3428,爆漫王。,バクマン。,8.0,6804,2010.0,"J.C.STAFF,NHKエンタープライズ",5,0,10,24,85,351,1357,3105,1359,508
18294,歌牌情缘,ちはやふる,8.0,5159,2011.0,,15,3,4,12,71,276,1052,2247,1030,449
1625,海马,カイバ,8.0,2246,2008.0,,3,3,4,14,30,129,423,947,511,182
440,校园迷糊大王,スクールランブル,8.0,4230,2004.0,スタジオコメット,6,2,7,18,50,252,930,1676,901,388
10843,白兔糖,うさぎドロップ,8.0,8317,2011.0,Production I.G,7,4,9,18,96,402,1786,3748,1616,631
64172,偶像大师 剧场版 向着光辉的彼岸！,THE IDOLM@STER MOVIE 輝きの向こう側へ！,8.0,3850,2014.0,,8,3,5,12,57,181,815,1694,719,356
464376,败犬女主太多了！,負けヒロインが多すぎる！,8.0,24656,2024.0,,85,34,46,118,305,1322,4758,10942,4985,2061
47665,鼹鼠的故事,Krtek,8.0,973,,StudioBratrivtriku,1,1,0,0,20,43,218,399,191,100
28440,狼的孩子雨和雪,おおかみこどもの雨と雪,8.0,7674,2012.0,,12,5,9,26,83,382,1536,3499,1631,491
496,黑客帝国动画版,The Animatrix,8.0,1809,2003.0,,3,0,2,7,32,108,348,754,404,151
2979,勇者王GaoGaiGar Final,勇者王ガオガイガーFINAL,8.1,459,2000.0,,0,2,2,2,7,26,87,161,124,48
29870,小马宝莉：友谊就是魔法 第一季,My Little Pony Friendship is Magic Season 1,8.0,1549,2010.0,,12,3,3,4,14,67,342,635,293,176
1607,吸血鬼猎人D：妖杀行,Vampire Hunter D: Bloodlust,8.0,2529,2000.0,,2,0,3,6,30,118,524,1157,522,167
88433,寄生兽 生命的准则,寄生獣 セイの格率,8.0,15295,2014.0,,17,14,13,43,185,777,3233,6848,3076,1089
331887,86 -不存在的战区- 第2部分,86―エイティシックス― 第2クール,8.0,13916,2021.0,,34,20,41,82,237,769,2831,5747,2874,1281
234,AIR,AIR,8.0,12629,2005.0,京都アニメーション,18,13,31,77,269,953,2738,4333,2771,1426
294836,NOMAD MEGALO BOX 2,NOMAD メガロボクス2,8.0,5130,2021.0,,4,2,3,25,53,221,1083,2428,977,334
4042,祖先大人万万岁,御先祖様万々歳!,8.0,1014,1989.0,,5,1,8,5,21,54,177,396,252,95
4607,降世神通：最后的气宗 第二季,Avatar:The Last Airbender Season 2,8.0,789,2006.0,,1,0,1,2,10,39,167,354,131,84
343607,VOY@GER,VOY@GER,8.0,1980,2021.0,CloverWorks×khara,5,4,2,9,25,97,442,820,392,184
18254,三千里寻母记,母をたずねて三千里,8.2,180,1976.0,日本アニメーション,0,0,1,1,6,6,35,52,50,29
292,DARKER THAN BLACK -黑之契约者-,DARKER THAN BLACK -黒の契約者-,7.9,9516,2007.0,,10,5,7,27,105,535,2021,4266,1923,617
5694,萩萩公主,プリンセスチュチュ,8.0,651,2002.0,ハルフィルムメーカー [ Hal Film Maker ],1,2,3,3,15,36,126,251,132,82
230914,来自深渊 深沉灵魂的黎明,メイドインアビス 深き魂の黎明,7.9,10136,2020.0,,19,11,16,46,125,382,1992,5101,1856,588
62680,机动战士高达 THE ORIGIN,機動戦士ガンダム THE ORIGIN,8.0,3084,2015.0,,3,1,5,12,23,106,615,1605,573,141
443,交响情人梦,のだめカンタービレ,8.0,2718,2007.0,のだめカンタービレ製作委員会（フジテレビジョン、アスミック・エース エンタテインメント、講談社、スカパー・ウェルシンク、ソニー・ミュージックエンタテインメント、電通、ジェンコ）；アニメーションプロデュース：ジェンコ,7,0,2,10,29,131,562,1265,535,177
277554,无职转生～到了异世界就拿出真本事～,無職転生 ～異世界行ったら本気だす～,7.9,23413,2021.0,,248,42,65,109,307,1204,4715,9920,4236,2567
3130,数码宝贝驯兽师之王,デジモンテイマーズ,8.0,2526,2001.0,フジテレビ、読売広告社、東映アニメーション,3,1,1,12,31,171,560,1024,487,236
980,黑礁 The Second Barrage,BLACK LAGOON The Second Barrage,7.9,4838,2006.0,,6,2,8,10,52,216,1034,2319,891,300
7707,伤物语Ⅰ铁血篇,傷物語Ⅰ鉄血篇,7.9,8546,2016.0,SHAFT,8,3,5,15,55,364,1893,4363,1264,576
80864,太空丹迪,スペース☆ダンディ,7.9,4486,2014.0,,8,3,6,20,60,223,896,2100,896,274
425211,辉夜大小姐想让我告白-初吻不会结束-,かぐや様は告らせたい-ファーストキッスは終わらない-,7.9,7848,2023.0,,9,8,7,20,89,350,1589,3982,1320,474
3892,赌博默示录,逆境無頼カイジ Ultimate Survivor,7.9,6002,2007.0,,9,4,7,26,52,322,1254,2780,1204,344
59664,银之匙 Silver Spoon,銀の匙 Silver Spoon,7.9,5397,2013.0,エゾノー祭実行委員会（Aniplex、フジテレビジョン、京楽産業ホールディングス、電通）,12,3,5,12,51,276,1064,2696,967,311
1942,魔卡少女樱 被封印的卡片,劇場版カードキャプターさくら 封印されたカード,7.9,3471,2000.0,,1,0,3,13,40,230,876,1337,624,347
799,悠久之翼,ef - a tale of memories.,7.9,6622,2007.0,SHAFT,10,13,13,25,114,443,1410,2667,1349,578
25833,剧场版 魔法少女小圆 [前篇] 起始的物语,劇場版 魔法少女まどか☆マギカ [前編] 始まりの物語,7.9,5374,2012.0,,7,4,3,20,68,292,1209,2442,855,474
1609,游戏王5D's,遊☆戯☆王ファイブディーズ,7.9,2117,2008.0,ぎゃろっぷ,2,2,2,11,41,126,453,864,442,174
14508,小明和王猫,小明和王猫,8.1,272,2000.0,,1,2,4,1,8,19,34,86,74,43
193378,重启咲良田,サクラダリセット,7.9,8195,2017.0,,19,16,20,84,187,520,1673,3052,1919,705
2664,机动战士高达 第08MS小队,機動戦士ガンダム 第08MS小隊,7.9,3669,1996.0,,8,5,2,11,55,204,756,1643,751,234
2166,乌龙派出所,こちら葛飾区亀有公園前派出所,8.0,372,1996.0,ADK,1,2,0,1,9,18,90,124,66,61
24790,男子高中生的日常,男子高校生の日常,7.9,21218,2012.0,,23,11,28,68,268,1173,4562,9865,3796,1424
37685,心理测量者,PSYCHO-PASS サイコパス,7.9,13855,2012.0,Production I.G,25,10,18,54,185,811,2907,6198,2770,877
82233,向阳素描 沙英・寻 毕业篇,ひだまりスケッチ 沙英・ヒロ 卒業編,8.0,805,2013.0,SHAFT,1,0,0,4,9,41,165,378,142,65
90880,玉子爱情故事,たまこラブストーリー,7.9,14635,2014.0,,12,4,3,29,147,734,3311,7096,2341,958
927,秒速5厘米,秒速5センチメートル,7.9,23554,2007.0,,39,33,65,128,434,1825,5471,8295,4778,2486
515,机动战舰抚子号,機動戦艦ナデシコ,7.9,1758,1996.0,XEBEC,3,2,8,8,26,130,346,716,358,161
22985,狮子王,The Lion King,7.9,3485,1994.0,Walt Disney Animation Studios,3,2,2,7,56,212,842,1426,631,304
214265,少女☆歌剧 Revue Starlight,少女☆歌劇 レヴュースタァライト,7.9,15165,2018.0,KINEMA CITRUS,59,21,34,97,236,927,3186,6288,3109,1208
209925,寻梦环游记,Coco,7.9,5975,2017.0,,7,7,6,15,66,376,1357,2592,1113,436
233926,续·终物语,続・終物語,7.9,5639,2018.0,SHAFT,2,0,0,11,54,262,1335,2783,791,401
45336,怪诞小镇 第一季,Gravity Falls Season 1,7.9,1141,2012.0,,4,2,2,5,15,57,239,515,204,98
233,剧场版 空之境界 第一章 俯瞰风景,劇場版 空の境界 第一章 俯瞰風景,7.9,11177,2007.0,,17,5,6,27,127,637,2604,5035,1941,778
3995,天元突破红莲螺岩 红莲篇,劇場版 天元突破グレンラガン 紅蓮篇,7.9,3510,2008.0,,7,2,2,16,41,201,771,1616,577,277
1976,精灵守护者,精霊の守り人,7.9,1768,2007.0,,4,2,4,4,22,111,356,783,377,105
5753,飞出个未来 第6季,Futurama (Season 6),8.2,137,2010.0,20th Century Fox,1,1,1,0,1,5,20,53,31,24
243429,机动战士高达 闪光的哈萨维,機動戦士ガンダム 閃光のハサウェイ,7.9,5037,2021.0,サンライズ,9,2,4,13,44,223,1036,2639,835,232
2045,麻辣教师GTO,GTO,7.9,2069,1999.0,,4,1,7,10,37,98,474,883,388,167
13557,幸运星 OVA,らき☆すた OVA,7.9,5773,2008.0,,10,4,1,12,52,282,1336,2832,838,406
4216,圣母在上 第3季,マリア様がみてる 3rdシーズン,7.9,961,2006.0,"山百合会II,Studio DEEN(スタジオディーン)",2,0,0,3,13,64,217,404,164,94
4884,星游记,星游记,7.9,3147,2011.0,,15,4,10,11,46,210,710,1254,565,322
322967,境界触发者 第三季,ワールドトリガー 3rdシーズン,7.9,879,2021.0,,1,0,4,3,6,50,178,415,159,63
767,剧场版 空之境界 第三章 痛觉残留,劇場版 空の境界 第三章 痛覚残留,7.9,10092,2008.0,,20,7,5,24,99,516,2293,4881,1603,644
8726,红线,REDLINE,7.9,3248,2010.0,,4,1,5,8,33,169,720,1542,599,167
448478,失忆投捕,忘却バッテリー,7.9,6122,2024.0,,18,10,14,21,87,282,1235,3021,1095,339
2463,无头骑士异闻录,デュラララ!!,7.9,13498,2010.0,Brain's Base,15,11,11,55,220,851,3039,5833,2523,940
302286,死神 千年血战篇,BLEACH 千年血戦篇,7.9,4322,2022.0,studioぴえろ,10,10,6,14,51,246,972,1997,638,378
240799,来自深渊 漂泊之黄昏,劇場版総集編 メイドインアビス【後編】 放浪する黄昏,7.9,2760,2019.0,,1,2,0,6,28,106,659,1395,393,170
2896,×××HOLiC◆继,×××HOLiC◆継,7.9,3043,2008.0,Production I.G,7,3,1,5,29,170,722,1386,503,217
207573,月色真美,月がきれい,7.9,15310,2017.0,,14,8,21,59,227,988,3532,6696,2568,1197
11658,回忆积木小屋,つみきのいえ,7.9,1493,2008.0,,2,0,2,3,18,96,339,655,266,112
66244,幻想曲2000,Fantasia 2000,8.0,283,1999.0,,0,0,1,0,10,14,49,116,66,27
367712,画江湖之不良人 第六季,画江湖之不良人Ⅵ,8.0,585,2023.0,,9,2,3,5,15,32,104,222,91,102
109869,玉响～毕业写真～,たまゆら～卒業写真～,7.9,864,2015.0,TYO Animations（ゆめ太カンパニー）,3,1,1,4,16,64,177,365,131,102
67217,银魂剧场版 完结篇 万事屋永不落,劇場版 銀魂 完結篇 万事屋よ永遠なれ,7.9,3509,2013.0,,10,3,1,16,60,262,821,1422,541,373
221726,妖精森林的小不点,ハクメイとミコチ,7.9,3451,2018.0,,4,2,3,14,60,207,811,1502,572,276
486,娜娜,NANA－ナナ－,7.9,3705,2006.0,,24,11,17,38,79,272,731,1362,781,390
112419,种树的牧羊人,L'homme qui plantait des arbres,8.0,392,1988.0,,0,2,0,3,3,20,86,166,75,37
54552,宇宙战舰大和号2199,宇宙戦艦ヤマト2199,7.9,1797,2013.0,,6,4,3,12,31,113,392,728,366,142
334105,剧场版 魔法少女小圆 〈魔女之夜的回天〉,劇場版 魔法少女まどか☆マギカ〈ワルプルギスの廻天〉,8.0,255,,,12,1,1,1,1,7,40,88,45,59
293049,辉夜大小姐想让我告白?～天才们的恋爱头脑战～,かぐや様は告らせたい?～天才たちの恋愛頭脳戦～,7.9,22061,2020.0,A-1 Pictures,31,14,17,46,228,952,4954,11624,3095,1100
45241,剑风传奇 黄金时代篇III 降临,ベルセルク  黄金時代篇III 降臨,7.9,2265,2013.0,,1,5,4,4,27,127,501,1077,383,136
91205,高分少女,ハイスコアガール,7.9,5905,2018.0,"J.C.STAFF,クロックワークス、スクウェア・エニックス、J.C.STAFF、Good Smile Company",11,4,7,27,66,304,1325,2864,952,345
29421,少年同盟 2,君と僕。2,7.9,2090,2012.0,,9,1,1,9,31,139,480,890,337,193
175600,剧场版 Fate/stay night [Heaven's Feel] III.spring song,劇場版 Fate/stay night [Heaven's Feel] III.spring song,7.9,9685,2020.0,,15,10,13,39,132,615,2241,4396,1468,756
314,鲁邦三世 卡里奥斯特罗之城,ルパン三世 カリオストロの城,7.9,1422,1979.0,,1,1,0,2,12,73,329,701,229,74
516,机动战舰抚子号 暗黑王子,機動戦艦ナデシコ -The prince of darkness-,7.9,1281,1998.0,,1,2,1,5,9,89,296,551,245,82
23161,伪物语,偽物語,7.9,14130,2012.0,SHAFT,13,9,12,36,166,815,3358,6665,2175,881
2481,宇宙骑士BLADE,宇宙の騎士テッカマンブレード,7.9,791,1992.0,,3,1,1,4,15,55,170,304,173,65
41189,玛丽和马克思,Mary and Max,7.9,838,2009.0,,3,0,0,5,18,48,199,331,158,76
4014,异邦人 无皇刃谭,ストレンヂア 無皇刃譚,7.9,4920,2007.0,,1,3,6,12,49,244,1137,2471,783,214
26449,人类衰退之后,人類は衰退しました,7.9,8659,2012.0,,10,6,17,41,132,589,1935,3746,1706,477
432404,Fate/Grand Order Memorial Movie 2023,Fate/Grand Order Memorial Movie 2023,7.9,1296,2023.0,,7,4,4,6,25,92,298,478,237,145
1937,无限的未知,無限のリヴァイアス,7.9,1680,1999.0,サンライズ,5,5,2,19,31,125,341,651,370,131
186881,马男波杰克3,Bojack Horseman Season 3,8.0,379,2016.0,,2,0,1,0,2,20,92,149,85,28
500,侧耳倾听,耳をすませば,7.9,4378,1995.0,山下辰巳、大塚勤,3,0,8,17,39,291,1108,1901,682,329
6390,游戏王－怪兽之决斗,遊☆戯☆王デュエルモンスターズ,7.9,3216,2000.0,スタジオぎゃろっぷ,5,1,1,4,40,225,870,1272,537,261
316007,GOTCHA！,GOTCHA！,7.9,811,2020.0,,1,0,0,4,18,58,201,308,131,90
282413,蜘蛛侠：纵横宇宙,Spider-Man: Across the Spider-Verse,7.9,4854,2023.0,,8,11,10,35,96,308,1014,2142,923,307
232067,蜘蛛侠：平行宇宙,Spider-Man: Into the Spider-Verse,7.9,5876,2018.0,,10,3,5,10,65,337,1397,2797,935,317
3478,交响情人梦Finale,のだめカンタービレ フィナーレ,7.9,1863,2010.0,"のだめカンタービレ3製作委員会（フジテレビジョン、アスミック・エース エンタテインメント、講談社、スカパー・ウェルシンク、ソニー・ミュージックエンタテインメント、電通、ジェンコ）；アニメーションプロデュース：GENCO,J.C.STAFF",3,0,2,3,26,109,435,867,307,111
235130,碧蓝之海,ぐらんぶる,7.9,15990,2018.0,,23,17,25,82,314,1026,3721,7023,2483,1276
57995,RWBY预告片,RWBY Trailers,7.9,1411,2012.0,Rooster Teeth,3,1,3,3,20,88,301,670,231,91
35858,小马宝莉：友谊就是魔法 第二季,My Little Pony Friendship is Magic Season 2,7.9,925,2011.0,,6,5,1,5,10,50,214,393,146,95
454045,伤物语-历吸血鬼-,傷物語-こよみヴァンプ-,7.9,782,2024.0,SHAFT,0,2,2,3,17,40,178,361,98,81
3019,精灵宝可梦,ポケットモンスター,7.9,4447,1997.0,OLM TEAM OTA,0,2,7,6,57,330,1214,1775,651,405
